信息来源地址,公司名称,联系电话,公司邮箱,公司网站,iF奖获得情况
https://ifworlddesignguide.com/profile/3002-ledlenser-gmbh-co-kg,Ledlenser GmbH & Co. KG,Phone +49 212 5948144,nathalie.ungruhe@ledlenser.com,https://www.ledlenser.com/de/,"TOP 50,of 1547,TOP 50,Germany,2016 - 2020,TOP 100,of 2673,TOP 100,Europe,2016 - 2020,TOP 10,of 234,TOP 10,Lighting,2016 - 2020||TOP 50,of 1547,TOP 50,Germany,2016 - 2020,TOP 100,of 2673,TOP 100,Europe,2016 - 2020,TOP 10,of 234,TOP 10,Lighting,2016 - 2020||TOP 50,of 1547,TOP 50,Germany,2016 - 2020,TOP 100,of 2673,TOP 100,Europe,2016 - 2020,TOP 10,of 234,TOP 10,Lighting,2016 - 2020||"
https://ifworlddesignguide.com/profile/3369-panasonic,Panasonic,Phone +81-6-6908-1121,,https://www.panasonic.com/global/home.html,"TOP 3,of 446,TOP 3,Japan,2016 - 2020,TOP 3,of 110,TOP 3,Cameras,2016 - 2020,TOP 3,of 199,TOP 3,Audio,2016 - 2020,TOP 10,of 4610,TOP 10,Companies,2016 - 2020||TOP 3,of 446,TOP 3,Japan,2016 - 2020,TOP 3,of 110,TOP 3,Cameras,2016 - 2020,TOP 3,of 199,TOP 3,Audio,2016 - 2020,TOP 10,of 4610,TOP 10,Companies,2016 - 2020||TOP 3,of 446,TOP 3,Japan,2016 - 2020,TOP 3,of 110,TOP 3,Cameras,2016 - 2020,TOP 3,of 199,TOP 3,Audio,2016 - 2020,TOP 10,of 4610,TOP 10,Companies,2016 - 2020||TOP 3,of 446,TOP 3,Japan,2016 - 2020,TOP 3,of 110,TOP 3,Cameras,2016 - 2020,TOP 3,of 199,TOP 3,Audio,2016 - 2020,TOP 10,of 4610,TOP 10,Companies,2016 - 2020||"
https://ifworlddesignguide.com/profile/2940-tobias-grau,Tobias Grau,Phone +49 4101 370-0,info@tobiasgrau.com,https://www.tobiasgrau.com/,"TOP 100,of 1547,TOP 100,Germany,2016 - 2020,TOP 100,of 2673,TOP 100,Europe,2016 - 2020,TOP 10,of 234,TOP 10,Lighting,2016 - 2020||TOP 100,of 1547,TOP 100,Germany,2016 - 2020,TOP 100,of 2673,TOP 100,Europe,2016 - 2020,TOP 10,of 234,TOP 10,Lighting,2016 - 2020||TOP 100,of 1547,TOP 100,Germany,2016 - 2020,TOP 100,of 2673,TOP 100,Europe,2016 - 2020,TOP 10,of 234,TOP 10,Lighting,2016 - 2020||"
https://ifworlddesignguide.com/profile/1178-bega,BEGA,Phone +49.(0)2373.966-0,info@bega.de,https://www.bega.com/de/,
https://ifworlddesignguide.com/profile/4767-lumini,Lumini,Phone 5511 3437 5555,fernando@lumini.com.br,http://www.lumini.com.br,"TOP 10,of 137,TOP 10,Brazil,2016 - 2020,TOP 10,of 145,TOP 10,South America,2016 - 2020||TOP 10,of 137,TOP 10,Brazil,2016 - 2020,TOP 10,of 145,TOP 10,South America,2016 - 2020||"
https://ifworlddesignguide.com/profile/4767-lumini,Lumini,Phone 5511 3437 5555,fernando@lumini.com.br,http://www.lumini.com.br,"TOP 10,of 137,TOP 10,Brazil,2016 - 2020,TOP 10,of 145,TOP 10,South America,2016 - 2020||TOP 10,of 137,TOP 10,Brazil,2016 - 2020,TOP 10,of 145,TOP 10,South America,2016 - 2020||"
https://ifworlddesignguide.com/profile/6279-grundfos,Grundfos,Phone +45.87501400,,,
https://ifworlddesignguide.com/profile/2384-festo,Festo,Phone +49-711/347-0,,https://www.festo.com,"TOP 25,of 1547,TOP 25,Germany,2016 - 2020,TOP 25,of 2673,TOP 25,Europe,2016 - 2020,BEST OF,of 334,BEST OF,Industry,2016 - 2020,TOP 100,of 4610,TOP 100,Companies,2016 - 2020||TOP 25,of 1547,TOP 25,Germany,2016 - 2020,TOP 25,of 2673,TOP 25,Europe,2016 - 2020,BEST OF,of 334,BEST OF,Industry,2016 - 2020,TOP 100,of 4610,TOP 100,Companies,2016 - 2020||TOP 25,of 1547,TOP 25,Germany,2016 - 2020,TOP 25,of 2673,TOP 25,Europe,2016 - 2020,BEST OF,of 334,BEST OF,Industry,2016 - 2020,TOP 100,of 4610,TOP 100,Companies,2016 - 2020||TOP 25,of 1547,TOP 25,Germany,2016 - 2020,TOP 25,of 2673,TOP 25,Europe,2016 - 2020,BEST OF,of 334,BEST OF,Industry,2016 - 2020,TOP 100,of 4610,TOP 100,Companies,2016 - 2020||"
https://ifworlddesignguide.com/profile/4749-prodesign-brussing-gmbh-co-kg,PRODESIGN Brüssing GmbH Co & KG,Phone +49 731 / 7 39 82,info@prodesign-ulm.de,https://www.prodesign-ulm.de/,
https://ifworlddesignguide.com/profile/10347-samsung-electronics,Samsung Electronics,Phone +82261475926,seo.shin@samsung.com,https://www.samsung.com,"BEST OF,of 679,BEST OF,Republic of Korea,2016 - 2020,BEST OF,of 3561,BEST OF,Asia,2016 - 2020,BEST OF,of 1659,BEST OF,Inhouse Design Teams,2016 - 2020,BEST OF,of 4610,BEST OF,Companies,2016 - 2020||BEST OF,of 679,BEST OF,Republic of Korea,2016 - 2020,BEST OF,of 3561,BEST OF,Asia,2016 - 2020,BEST OF,of 1659,BEST OF,Inhouse Design Teams,2016 - 2020,BEST OF,of 4610,BEST OF,Companies,2016 - 2020||BEST OF,of 679,BEST OF,Republic of Korea,2016 - 2020,BEST OF,of 3561,BEST OF,Asia,2016 - 2020,BEST OF,of 1659,BEST OF,Inhouse Design Teams,2016 - 2020,BEST OF,of 4610,BEST OF,Companies,2016 - 2020||BEST OF,of 679,BEST OF,Republic of Korea,2016 - 2020,BEST OF,of 3561,BEST OF,Asia,2016 - 2020,BEST OF,of 1659,BEST OF,Inhouse Design Teams,2016 - 2020,BEST OF,of 4610,BEST OF,Companies,2016 - 2020||"
https://ifworlddesignguide.com/profile/4957-toshiba-corporation,Toshiba Corporation,Phone +81-3-3457-4021,,https://www.toshiba.co.jp/worldwide/,"TOP 10,of 446,TOP 10,Japan,2016 - 2020,TOP 50,of 3561,TOP 50,Asia,2016 - 2020,TOP 3,of 146,TOP 3,Public Design,2016 - 2020,TOP 100,of 1659,TOP 100,Inhouse Design Teams,2016 - 2020||TOP 10,of 446,TOP 10,Japan,2016 - 2020,TOP 50,of 3561,TOP 50,Asia,2016 - 2020,TOP 3,of 146,TOP 3,Public Design,2016 - 2020,TOP 100,of 1659,TOP 100,Inhouse Design Teams,2016 - 2020||TOP 10,of 446,TOP 10,Japan,2016 - 2020,TOP 50,of 3561,TOP 50,Asia,2016 - 2020,TOP 3,of 146,TOP 3,Public Design,2016 - 2020,TOP 100,of 1659,TOP 100,Inhouse Design Teams,2016 - 2020||TOP 10,of 446,TOP 10,Japan,2016 - 2020,TOP 50,of 3561,TOP 50,Asia,2016 - 2020,TOP 3,of 146,TOP 3,Public Design,2016 - 2020,TOP 100,of 1659,TOP 100,Inhouse Design Teams,2016 - 2020||"
https://ifworlddesignguide.com/profile/10343-jacob-jensen-design-as,JACOB JENSEN DESIGN A/S,Phone +45 97538600,hq@jacobjensen.com,,
https://ifworlddesignguide.com/profile/6497-ningbo-fotile-kitchenware,Ningbo FOTILE Kitchenware,Phone +86-574-63014297,gut@fotile.com,http://www.fotile.com,"TOP 25,of 1752,TOP 25,China,2016 - 2020,TOP 50,of 3561,TOP 50,Asia,2016 - 2020,TOP 100,of 1659,TOP 100,Inhouse Design Teams,2016 - 2020,TOP 100,of 4610,TOP 100,Companies,2016 - 2020||TOP 25,of 1752,TOP 25,China,2016 - 2020,TOP 50,of 3561,TOP 50,Asia,2016 - 2020,TOP 100,of 1659,TOP 100,Inhouse Design Teams,2016 - 2020,TOP 100,of 4610,TOP 100,Companies,2016 - 2020||TOP 25,of 1752,TOP 25,China,2016 - 2020,TOP 50,of 3561,TOP 50,Asia,2016 - 2020,TOP 100,of 1659,TOP 100,Inhouse Design Teams,2016 - 2020,TOP 100,of 4610,TOP 100,Companies,2016 - 2020||TOP 25,of 1752,TOP 25,China,2016 - 2020,TOP 50,of 3561,TOP 50,Asia,2016 - 2020,TOP 100,of 1659,TOP 100,Inhouse Design Teams,2016 - 2020,TOP 100,of 4610,TOP 100,Companies,2016 - 2020||"
https://ifworlddesignguide.com/profile/10694-franke-kitchen-systems-ltd,Franke Kitchen Systems Ltd.,Phone +41 62 787 3131,info@franke.com,http://www.franke.com,"TOP 3,of 233,TOP 3,Switzerland,2016 - 2020,TOP 100,of 1547,TOP 100,Germany,2016 - 2020,TOP 100,of 2673,TOP 100,Europe,2016 - 2020,TOP 100,of 4610,TOP 100,Companies,2016 - 2020||TOP 3,of 233,TOP 3,Switzerland,2016 - 2020,TOP 100,of 1547,TOP 100,Germany,2016 - 2020,TOP 100,of 2673,TOP 100,Europe,2016 - 2020,TOP 100,of 4610,TOP 100,Companies,2016 - 2020||TOP 3,of 233,TOP 3,Switzerland,2016 - 2020,TOP 100,of 1547,TOP 100,Germany,2016 - 2020,TOP 100,of 2673,TOP 100,Europe,2016 - 2020,TOP 100,of 4610,TOP 100,Companies,2016 - 2020||TOP 3,of 233,TOP 3,Switzerland,2016 - 2020,TOP 100,of 1547,TOP 100,Germany,2016 - 2020,TOP 100,of 2673,TOP 100,Europe,2016 - 2020,TOP 100,of 4610,TOP 100,Companies,2016 - 2020||"
https://ifworlddesignguide.com/profile/2896-bsh-hausgerate-gmbh-brand-siemens,BSH Hausgeräte GmbH / Brand Siemens,Phone +49 89 4590-01,corporate.communications@bshg.com,https://www.siemens-home.bsh-group.com/,"TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||"
https://ifworlddesignguide.com/profile/2896-bsh-hausgerate-gmbh-brand-siemens,BSH Hausgeräte GmbH / Brand Siemens,Phone +49 89 4590-01,corporate.communications@bshg.com,https://www.siemens-home.bsh-group.com/,"TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||"
https://ifworlddesignguide.com/profile/4658-ottenwalder-und-ottenwalder,Ottenwälder und Ottenwälder,Phone +49-7171-927230,info@ottenwaelder.de,http://www.ottenwaelder.de,
https://ifworlddesignguide.com/profile/2483-eoos-design,EOOS Design,Phone +43.1.4053987,design@eoos.com,,
https://ifworlddesignguide.com/profile/1181-philips,Philips,Phone +31-6-55987828,inge.wagemakers@philips.com,http://www.philips.com/design,"BEST OF,of 2673,BEST OF,Europe,2016 - 2020,BEST OF,of 506,BEST OF,Health/Medical,2016 - 2020,BEST OF,of 234,BEST OF,Lighting,2016 - 2020,BEST OF,of 132,BEST OF,Service Design,2016 - 2020||BEST OF,of 2673,BEST OF,Europe,2016 - 2020,BEST OF,of 506,BEST OF,Health/Medical,2016 - 2020,BEST OF,of 234,BEST OF,Lighting,2016 - 2020,BEST OF,of 132,BEST OF,Service Design,2016 - 2020||BEST OF,of 2673,BEST OF,Europe,2016 - 2020,BEST OF,of 506,BEST OF,Health/Medical,2016 - 2020,BEST OF,of 234,BEST OF,Lighting,2016 - 2020,BEST OF,of 132,BEST OF,Service Design,2016 - 2020||BEST OF,of 2673,BEST OF,Europe,2016 - 2020,BEST OF,of 506,BEST OF,Health/Medical,2016 - 2020,BEST OF,of 234,BEST OF,Lighting,2016 - 2020,BEST OF,of 132,BEST OF,Service Design,2016 - 2020||"
https://ifworlddesignguide.com/profile/1178-bega,BEGA,Phone +49.(0)2373.966-0,info@bega.de,https://www.bega.com/de/,
https://ifworlddesignguide.com/profile/3538-gbo-innovation-makers,GBO Innovation makers,Phone +31 (0)88 888 6926,jmiedema@gbo.eu,,"TOP 10,of 149,TOP 10,Netherlands,2016 - 2020,TOP 10,of 158,TOP 10,Babies/Kids,2016 - 2020,TOP 100,of 1969,TOP 100,Design Studios,2016 - 2020||TOP 10,of 149,TOP 10,Netherlands,2016 - 2020,TOP 10,of 158,TOP 10,Babies/Kids,2016 - 2020,TOP 100,of 1969,TOP 100,Design Studios,2016 - 2020||TOP 10,of 149,TOP 10,Netherlands,2016 - 2020,TOP 10,of 158,TOP 10,Babies/Kids,2016 - 2020,TOP 100,of 1969,TOP 100,Design Studios,2016 - 2020||"
https://ifworlddesignguide.com/profile/1181-philips,Philips,Phone +31-6-55987828,inge.wagemakers@philips.com,http://www.philips.com/design,"BEST OF,of 2673,BEST OF,Europe,2016 - 2020,BEST OF,of 506,BEST OF,Health/Medical,2016 - 2020,BEST OF,of 234,BEST OF,Lighting,2016 - 2020,BEST OF,of 132,BEST OF,Service Design,2016 - 2020||BEST OF,of 2673,BEST OF,Europe,2016 - 2020,BEST OF,of 506,BEST OF,Health/Medical,2016 - 2020,BEST OF,of 234,BEST OF,Lighting,2016 - 2020,BEST OF,of 132,BEST OF,Service Design,2016 - 2020||BEST OF,of 2673,BEST OF,Europe,2016 - 2020,BEST OF,of 506,BEST OF,Health/Medical,2016 - 2020,BEST OF,of 234,BEST OF,Lighting,2016 - 2020,BEST OF,of 132,BEST OF,Service Design,2016 - 2020||BEST OF,of 2673,BEST OF,Europe,2016 - 2020,BEST OF,of 506,BEST OF,Health/Medical,2016 - 2020,BEST OF,of 234,BEST OF,Lighting,2016 - 2020,BEST OF,of 132,BEST OF,Service Design,2016 - 2020||"
https://ifworlddesignguide.com/profile/1205-bree-collection-gmbh,BREE Collection GmbH,Phone +49.(0)40.696325530,,https://bree.com,
https://ifworlddesignguide.com/profile/4656-nova-design-co-ltd,"Nova Design Co., Ltd.",Phone +886226963376,kelly@e-novadesign.com,,
https://ifworlddesignguide.com/profile/1203-bmw-group,BMW Group,Phone +49 (0)89 3820,,http://www.bmwgroup.de,"BEST OF,of 1547,BEST OF,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 3,of 113,TOP 3,Automobiles,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||BEST OF,of 1547,BEST OF,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 3,of 113,TOP 3,Automobiles,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||BEST OF,of 1547,BEST OF,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 3,of 113,TOP 3,Automobiles,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||BEST OF,of 1547,BEST OF,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 3,of 113,TOP 3,Automobiles,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||"
https://ifworlddesignguide.com/profile/1203-bmw-group,BMW Group,Phone +49 (0)89 3820,,http://www.bmwgroup.de,"BEST OF,of 1547,BEST OF,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 3,of 113,TOP 3,Automobiles,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||BEST OF,of 1547,BEST OF,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 3,of 113,TOP 3,Automobiles,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||BEST OF,of 1547,BEST OF,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 3,of 113,TOP 3,Automobiles,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||BEST OF,of 1547,BEST OF,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 3,of 113,TOP 3,Automobiles,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||"
https://ifworlddesignguide.com/profile/4821-quadesign-partner,Quadesign Partner,,,,
https://ifworlddesignguide.com/profile/2067-robert-bosch-hausgerate-gmbh,Robert Bosch Hausgeräte GmbH,Phone +49 89 4590-00,bosch-infoteam@bshg.com,http://www.bosch-home.com/about-us,"TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||"
https://ifworlddesignguide.com/profile/10347-samsung-electronics,Samsung Electronics,Phone +82261475926,seo.shin@samsung.com,https://www.samsung.com,"BEST OF,of 679,BEST OF,Republic of Korea,2016 - 2020,BEST OF,of 3561,BEST OF,Asia,2016 - 2020,BEST OF,of 1659,BEST OF,Inhouse Design Teams,2016 - 2020,BEST OF,of 4610,BEST OF,Companies,2016 - 2020||BEST OF,of 679,BEST OF,Republic of Korea,2016 - 2020,BEST OF,of 3561,BEST OF,Asia,2016 - 2020,BEST OF,of 1659,BEST OF,Inhouse Design Teams,2016 - 2020,BEST OF,of 4610,BEST OF,Companies,2016 - 2020||BEST OF,of 679,BEST OF,Republic of Korea,2016 - 2020,BEST OF,of 3561,BEST OF,Asia,2016 - 2020,BEST OF,of 1659,BEST OF,Inhouse Design Teams,2016 - 2020,BEST OF,of 4610,BEST OF,Companies,2016 - 2020||BEST OF,of 679,BEST OF,Republic of Korea,2016 - 2020,BEST OF,of 3561,BEST OF,Asia,2016 - 2020,BEST OF,of 1659,BEST OF,Inhouse Design Teams,2016 - 2020,BEST OF,of 4610,BEST OF,Companies,2016 - 2020||"
https://ifworlddesignguide.com/profile/1180-braun-gmbh,Braun GmbH,Phone +49.6173.303173,,http://www.braun.com,"TOP 25,of 1547,TOP 25,Germany,2016 - 2020,TOP 25,of 2673,TOP 25,Europe,2016 - 2020,TOP 10,of 506,TOP 10,Health/Medical,2016 - 2020,TOP 25,of 1659,TOP 25,Inhouse Design Teams,2016 - 2020||TOP 25,of 1547,TOP 25,Germany,2016 - 2020,TOP 25,of 2673,TOP 25,Europe,2016 - 2020,TOP 10,of 506,TOP 10,Health/Medical,2016 - 2020,TOP 25,of 1659,TOP 25,Inhouse Design Teams,2016 - 2020||TOP 25,of 1547,TOP 25,Germany,2016 - 2020,TOP 25,of 2673,TOP 25,Europe,2016 - 2020,TOP 10,of 506,TOP 10,Health/Medical,2016 - 2020,TOP 25,of 1659,TOP 25,Inhouse Design Teams,2016 - 2020||TOP 25,of 1547,TOP 25,Germany,2016 - 2020,TOP 25,of 2673,TOP 25,Europe,2016 - 2020,TOP 10,of 506,TOP 10,Health/Medical,2016 - 2020,TOP 25,of 1659,TOP 25,Inhouse Design Teams,2016 - 2020||"
https://ifworlddesignguide.com/profile/2067-robert-bosch-hausgerate-gmbh,Robert Bosch Hausgeräte GmbH,Phone +49 89 4590-00,bosch-infoteam@bshg.com,http://www.bosch-home.com/about-us,"TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||"
https://ifworlddesignguide.com/profile/2067-robert-bosch-hausgerate-gmbh,Robert Bosch Hausgeräte GmbH,Phone +49 89 4590-00,bosch-infoteam@bshg.com,http://www.bosch-home.com/about-us,"TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||"
https://ifworlddesignguide.com/profile/4957-toshiba-corporation,Toshiba Corporation,Phone +81-3-3457-4021,,https://www.toshiba.co.jp/worldwide/,"TOP 10,of 446,TOP 10,Japan,2016 - 2020,TOP 50,of 3561,TOP 50,Asia,2016 - 2020,TOP 3,of 146,TOP 3,Public Design,2016 - 2020,TOP 100,of 1659,TOP 100,Inhouse Design Teams,2016 - 2020||TOP 10,of 446,TOP 10,Japan,2016 - 2020,TOP 50,of 3561,TOP 50,Asia,2016 - 2020,TOP 3,of 146,TOP 3,Public Design,2016 - 2020,TOP 100,of 1659,TOP 100,Inhouse Design Teams,2016 - 2020||TOP 10,of 446,TOP 10,Japan,2016 - 2020,TOP 50,of 3561,TOP 50,Asia,2016 - 2020,TOP 3,of 146,TOP 3,Public Design,2016 - 2020,TOP 100,of 1659,TOP 100,Inhouse Design Teams,2016 - 2020||TOP 10,of 446,TOP 10,Japan,2016 - 2020,TOP 50,of 3561,TOP 50,Asia,2016 - 2020,TOP 3,of 146,TOP 3,Public Design,2016 - 2020,TOP 100,of 1659,TOP 100,Inhouse Design Teams,2016 - 2020||"
https://ifworlddesignguide.com/profile/1204-bodum,BODUM,Phone +41 41 935 45 00,monika.stoeri@bodum.com,https://www.bodum.com,"TOP 10,of 233,TOP 10,Switzerland,2016 - 2020,TOP 100,of 2673,TOP 100,Europe,2016 - 2020,TOP 10,of 246,TOP 10,Tableware,2016 - 2020||TOP 10,of 233,TOP 10,Switzerland,2016 - 2020,TOP 100,of 2673,TOP 100,Europe,2016 - 2020,TOP 10,of 246,TOP 10,Tableware,2016 - 2020||TOP 10,of 233,TOP 10,Switzerland,2016 - 2020,TOP 100,of 2673,TOP 100,Europe,2016 - 2020,TOP 10,of 246,TOP 10,Tableware,2016 - 2020||"
https://ifworlddesignguide.com/profile/2896-bsh-hausgerate-gmbh-brand-siemens,BSH Hausgeräte GmbH / Brand Siemens,Phone +49 89 4590-01,corporate.communications@bshg.com,https://www.siemens-home.bsh-group.com/,"TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||"
https://ifworlddesignguide.com/profile/2896-bsh-hausgerate-gmbh-brand-siemens,BSH Hausgeräte GmbH / Brand Siemens,Phone +49 89 4590-01,corporate.communications@bshg.com,https://www.siemens-home.bsh-group.com/,"TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||"
